Customer ID,Customer Name,Age,Income,Investment Type,Inflow,Outflow,Feedback,Churn,Acquisition Cost,Date,Net Profit Margin,Assets Under Management,Customer Churn,Cost Per Acquisition
52cb16c2-9152-4712-b065-f6d3796f7921,Dr. Maria Andrade,68,89489.12,Real Estate,2965.62,1494.63,Poor,False,236.14,2022-06-04,0.4960143241548141,87994.48999999999,0,236.14
5c70feb8-2922-452c-a07e-860c0d88070f,Mary Rivera,69,175917.95,Mutual Funds,2934.76,2610.33,Poor,True,126.37,2022-11-16,0.11054737014270341,173307.62000000002,1,126.37
e72dbadb-3c99-404b-94e6-130cf1671a28,Mrs. Taylor Reynolds MD,22,169175.56,Real Estate,2467.84,2795.41,Average,False,261.44,2022-01-14,-0.13273550959543556,166380.15,0,261.44
dcc5437f-a7de-4736-ad5a-e41912441c90,Vicki Morgan,36,92354.87,Stocks,3026.2,1839.82,Average,False,333.92,2021-10-12,0.3920362170378693,90515.04999999999,0,333.92
6f43b3b3-8c07-49e8-ae1b-46510073aeb1,Ms. Danielle Ware,68,22716.64,ETFs,2020.19,1705.98,Average,False,400.81,2022-10-18,0.15553487543250882,21010.66,0,400.81
a5a487e6-ae88-490b-b850-6408364cf571,Anthony Gallagher,55,21763.13,Mutual Funds,2334.98,1673.81,Excellent,True,165.82,2023-08-28,0.28315874225903437,20089.32,1,165.82
995ea0ee-4d7a-4d75-a2ac-22f5ea6b58fe,Alisha Martin,79,113778.52,Mutual Funds,3127.34,1969.44,Poor,False,167.29,2021-10-31,0.3702507562337322,111809.08,0,167.29
7ce8260b-c71d-44a2-8ccf-cda52ba51de5,Robin Luna,40,26822.11,Bonds,3199.42,1826.31,Poor,False,251.66,2023-05-21,0.42917466290765205,24995.8,0,251.66
89bb5fe3-7f75-4e73-a3f8-30600d4b3df9,Devin Williams,49,92211.24,ETFs,4496.08,2535.34,Excellent,False,114.56,2021-07-10,0.436099891461006,89675.90000000001,0,114.56
aac6dce1-46a3-4b66-bb71-ec2eecfe927a,Robert Blevins,39,41663.89,Mutual Funds,2241.71,1390.48,Poor,False,332.45,2021-11-23,0.3797235146383787,40273.409999999996,0,332.45
2a5dca48-e25a-4eef-8a62-c9b2a69ab45b,Jeffery Ortiz,51,174081.9,Real Estate,4439.2,1253.82,Good,False,369.63,2022-03-09,0.7175572175166697,172828.08,0,369.63
575b5c36-7492-4523-aead-99c2808077e7,Anthony Levine,30,98228.22,ETFs,2958.03,2969.88,Poor,False,342.04,2021-09-11,-0.004006044563442531,95258.34,0,342.04
7403fece-0ad0-4f05-b36e-19fa0dd89d2b,Amy Pierce,77,189722.53,Bonds,3556.24,2099.94,Excellent,False,203.01,2022-07-05,0.40950554518255233,187622.59,0,203.01
756c4e03-4866-445b-87ad-2990c12b2534,Alexa Barrett,46,116331.85,Bonds,3868.08,2265.62,Average,False,166.86,2021-10-11,0.41427788463527127,114066.23000000001,0,166.86
c41578d1-46ce-4003-8c34-7fc928605d07,Melanie Acosta,62,116966.07,Bonds,4555.82,1030.5,Excellent,True,99.87,2022-07-22,0.773805813223525,115935.57,1,99.87
8146ca2e-5dc7-43c3-bc05-0c6b6f2d9ab6,Christopher Silva,58,186617.59,Stocks,1777.34,1268.4,Good,False,111.5,2023-08-11,0.2863492635061383,185349.19,0,111.5
b1091223-9922-40e5-8b2e-2518db4b06df,Sabrina Stephenson,47,91771.57,Stocks,2938.76,1961.78,Good,True,163.1,2023-06-16,0.3324463379112279,89809.79000000001,1,163.1
6cec3920-b75a-4b37-9a61-c6bd0ec5597e,Jasmin Vasquez,67,195571.56,Bonds,3574.56,2092.83,Average,True,244.13,2021-11-11,0.4145209480327649,193478.73,1,244.13
8fb6e596-bdf7-41cc-a62c-a4c9db603b16,Alexa Willis,52,24365.52,ETFs,1194.74,2431.7,Good,True,392.6,2021-06-29,-1.0353382325861693,21933.82,1,392.6
9027b1fe-8e72-40fc-ab39-9c706bc416e6,Nicole Larson,22,168166.71,Stocks,4931.42,1696.38,Average,False,430.01,2022-02-20,0.656005775212819,166470.33,0,430.01
bbf81f46-0eae-4540-a112-d8adf43f7538,Zachary Barnes,40,184984.32,Stocks,4495.82,1755.97,Average,True,375.52,2022-05-28,0.6094216405461071,183228.35,1,375.52
d620399f-163a-4a3e-b105-8972938d1b3b,Kristine Baker,23,132782.68,Bonds,2782.78,988.9,Poor,True,462.55,2022-10-12,0.6446359395999683,131793.78,1,462.55
1f211b0c-ff6c-43dc-9a68-bcff20efb5da,Brian Bell,49,147798.7,ETFs,4100.39,1650.63,Poor,False,397.54,2023-05-15,0.5974456088323306,146148.07,0,397.54
1aa49f42-17e2-4c2c-b880-a07c319d9b4c,Robert Knight,31,120323.63,ETFs,2257.16,799.25,Average,True,93.32,2023-03-25,0.6459045880664197,119524.38,1,93.32
c33a45f1-57b7-41b0-8c4b-c01cd251a104,Clinton Johnson,80,147799.87,Stocks,4153.11,1815.14,Good,True,148.23,2024-02-21,0.5629443958864561,145984.72999999998,1,148.23
e490c996-0061-46cd-924e-46541bbcbf7f,Joshua Gomez,50,121395.71,ETFs,3023.93,1678.76,Poor,False,57.99,2022-11-26,0.44484164646668406,119716.95000000001,0,57.99
dfc34de6-a9e6-49e7-af5c-6311963a585a,Mark Brown,75,141099.31,ETFs,4088.38,1530.35,Average,False,298.03,2022-07-18,0.6256830333775236,139568.96,0,298.03
fa93cfd7-17ea-4987-8d92-c6a98593b294,Jackson Mann,32,118275.81,Mutual Funds,2013.06,2345.8,Good,True,144.72,2022-10-10,-0.16529065204216478,115930.01,1,144.72
b253358f-01df-41ad-86ea-5121348be75d,Michael Blackwell,70,165401.98,Real Estate,3107.68,1194.68,Good,True,360.15,2022-10-11,0.6155717448385933,164207.30000000002,1,360.15
396f37ee-493c-47d5-b099-1cb4a6bd0be6,Melanie Thomas,58,108103.42,ETFs,3714.2,1893.0,Good,False,448.06,2023-11-08,0.4903343923321307,106210.42,0,448.06
88d425db-f05b-4e1c-b608-d07b73e45fa8,Janice Perry,38,116514.12,Mutual Funds,1420.69,899.03,Average,True,100.31,2022-04-04,0.3671877749544236,115615.09,1,100.31
c5b088d6-785e-4ed0-8ade-297750a14396,Kimberly Myers,24,117695.66,ETFs,1214.18,1336.06,Excellent,True,486.83,2022-10-27,-0.10038050371444092,116359.6,1,486.83
80796e9d-fb10-4b2b-9fd4-5d0a5667488a,Monica Ali,71,129366.48,Stocks,1727.76,1210.86,Excellent,True,370.24,2024-03-22,0.29917349631893325,128155.62,1,370.24
5c17832b-8050-4902-a17b-abac406c4909,Kimberly Wright,24,181316.78,Mutual Funds,1967.93,2899.46,Excellent,False,121.91,2023-09-04,-0.4733552514571148,178417.32,0,121.91
67388479-f08d-4ac4-a834-ec1506c65215,Dan Hammond,53,168541.45,Mutual Funds,3961.31,2958.72,Poor,True,249.99,2024-03-08,0.2530955668705555,165582.73,1,249.99
697a5e1e-f11d-466c-a466-f477dc22c619,Kelly Johnston,61,30357.07,Stocks,3131.81,2602.66,Poor,True,342.05,2021-11-20,0.1689598027977432,27754.41,1,342.05
efa086a4-6aed-4713-b1df-8926be64791d,Gordon Harper,64,137926.38,ETFs,3709.47,2866.81,Poor,False,233.98,2021-07-25,0.22716452754706196,135059.57,0,233.98
00589e7a-a428-41e3-ba04-00da0832ff21,Destiny Thomas,45,111097.81,Mutual Funds,4082.85,2150.59,Good,True,318.86,2021-06-24,0.4732625494446281,108947.22,1,318.86
5e299fd2-4f90-4a7a-af76-a97e91bb73d8,Katie Pearson,49,63515.98,Stocks,4845.01,1689.6,Good,True,259.66,2023-07-17,0.6512700696180194,61826.380000000005,1,259.66
9fed8f0a-5d4b-497a-b05e-b869d8eae68d,Erin Campbell,33,123504.25,Mutual Funds,3077.47,1720.44,Good,True,343.44,2022-02-25,0.4409563700052315,121783.81,1,343.44
45ac7902-346c-4296-879f-83207c449c45,Breanna Hodges,80,194059.79,Mutual Funds,4788.26,2585.1,Excellent,False,225.62,2021-11-17,0.46011703625116435,191474.69,0,225.62
656ab1d6-98a9-4bf2-9c38-5534b55e5fb7,Julie Romero,26,161208.8,ETFs,3131.59,874.17,Average,False,441.49,2024-05-05,0.7208542625311742,160334.62999999998,0,441.49
c25e2723-3f35-4921-bf08-e758a09c75b2,Christopher Wong,27,119645.47,Real Estate,1771.2,1996.58,Good,False,331.45,2021-11-27,-0.12724706413730796,117648.89,0,331.45
3a2bf691-5262-4660-a0fd-8e738a9c8776,Julie Mcclure,62,94312.4,Bonds,1294.73,2487.27,Poor,False,194.02,2021-11-26,-0.9210723471302896,91825.12999999999,0,194.02
54416def-52cb-41aa-bd88-1b8ee90620fc,Michelle Walton,46,32672.51,Stocks,2308.89,1078.16,Excellent,True,146.54,2021-10-12,0.533039685736436,31594.35,1,146.54
e206133a-4fb6-44fe-abfe-8053055e35b2,Melissa Mendez,31,22091.46,ETFs,4299.97,2763.5,Average,True,116.44,2022-03-15,0.357321097589053,19327.96,1,116.44
dfee0cb1-3403-450e-b8fa-22430c1c8cd1,Curtis Tucker,44,93456.75,Stocks,1245.67,2869.72,Excellent,False,55.78,2022-01-23,-1.3037562115166936,90587.03,0,55.78
f28bf063-9379-4775-a331-be8b54f0af92,Kristen Moore,31,65358.08,Mutual Funds,2951.61,1943.04,Excellent,False,170.09,2022-06-23,0.3417016475753911,63415.04,0,170.09
1e5680e3-13d8-4702-b8bb-2a23587d0ee3,John Glenn,38,114328.75,Mutual Funds,1770.81,2623.37,Excellent,False,450.06,2023-04-28,-0.4814519908968212,111705.38,0,450.06
7b2ceda8-e0ff-4af8-92e0-2e3a6a6da8ff,Janet Dixon,40,104341.19,Real Estate,2469.7,2410.65,Poor,False,293.81,2022-04-23,0.023909786613758647,101930.54000000001,0,293.81
a365af8f-73f8-4f74-886c-f1c18bc93ca8,Zachary Dougherty,42,140127.16,ETFs,3254.03,1324.85,Excellent,True,77.2,2023-11-20,0.5928587013641546,138802.31,1,77.2
91194589-7efd-4aa8-96c6-42b1e5f72962,Jose Thompson,69,136745.17,Mutual Funds,1278.33,2787.5,Excellent,False,437.54,2023-02-25,-1.1805793496202077,133957.67,0,437.54
7be63b9c-ef5d-4002-be3f-177e7cea03a5,Cindy Martin,23,65841.73,Mutual Funds,2551.93,1786.85,Excellent,True,207.29,2023-07-17,0.2998044617211287,64054.88,1,207.29
9dd444e4-5152-418c-80d4-89ef45a38a7d,Melissa Watson,35,94562.8,Bonds,2429.95,1409.04,Excellent,True,212.02,2023-07-22,0.42013621679458424,93153.76000000001,1,212.02
348310b3-4b43-4510-86e0-2a13c28b37b2,Elizabeth Duncan,45,22734.63,Mutual Funds,2732.38,2734.03,Excellent,True,316.7,2022-01-12,-0.0006038691543636284,20000.600000000002,1,316.7
1c3e8d29-a543-41c5-88b6-0ef33b0aae6c,William Mcintosh,43,98882.5,Bonds,1681.92,1891.2,Good,False,61.14,2023-08-20,-0.12442922374429222,96991.3,0,61.14
aabb5a2b-b4b9-4490-98ab-cc1caf79795d,Robert Espinoza,51,191712.94,Mutual Funds,3050.2,622.97,Poor,True,187.06,2021-12-11,0.7957609337092648,191089.97,1,187.06
aacb985a-f24f-4cef-b63c-81be7b900569,Paul Moran,27,198369.13,Mutual Funds,3517.94,766.84,Good,False,253.46,2023-09-11,0.7820201595251767,197602.29,0,253.46
e401a386-4176-4415-97ef-5b723ff9baeb,Olivia Freeman,73,114425.74,Stocks,2572.4,1816.57,Good,False,441.21,2023-03-12,0.29382288913077287,112609.17,0,441.21
4cff427a-13f5-453f-b956-e6585800a323,Samantha Wagner,20,143365.41,Stocks,4350.79,1563.24,Poor,True,428.16,2023-03-01,0.6406997349906569,141802.17,1,428.16
29a78aa9-7119-4629-942b-946b9ac9b390,Bradley Cooper,26,160753.17,Real Estate,1574.32,1648.49,Poor,False,390.29,2023-02-15,-0.0471124040855735,159104.68000000002,0,390.29
9decbb9b-f421-40b4-b450-ca1ee6f3e9a5,Richard Murphy,39,96481.43,ETFs,1719.31,1568.17,Excellent,False,431.71,2024-03-07,0.08790735818438786,94913.26,0,431.71
38833148-b25c-4026-8ed7-f304a13a6385,Casey Clark,62,57186.57,Bonds,3820.36,1350.08,Average,True,189.22,2023-03-26,0.646609220073501,55836.49,1,189.22
18438e36-ec20-4cd5-8da5-515b6362c093,Carla Garcia,41,128558.79,ETFs,2611.06,2105.02,Excellent,True,434.28,2023-04-01,0.19380634684764042,126453.76999999999,1,434.28
f02f5e92-a76b-4581-a06f-76c7a546c9c5,Kevin Wilson,19,83679.28,ETFs,4736.11,1096.42,Good,True,111.86,2021-09-08,0.7684977756006511,82582.86,1,111.86
7d6e59e0-1e99-40c3-b7b4-90de94b45f63,Nancy Gibson,51,193897.61,ETFs,1630.89,1281.01,Poor,False,283.76,2024-05-10,0.2145331690058803,192616.59999999998,0,283.76
bb101860-b148-4425-88b6-6e38c82fc1b9,Ana Scott,18,67328.32,Real Estate,1541.02,1741.05,Average,False,120.48,2021-06-30,-0.1298036365524133,65587.27,0,120.48
a19b2aa7-d56c-4995-9a53-1bf46f45b1ef,Brittany Cunningham,28,23820.63,Real Estate,4670.25,2306.89,Excellent,True,403.25,2022-07-01,0.5060457148974895,21513.74,1,403.25
a618981d-d8db-400b-acab-8fbe5537718e,Brittany Ellison,42,45477.91,ETFs,1344.8,1141.57,Average,False,389.05,2022-07-28,0.15112284354550864,44336.340000000004,0,389.05
f1735dfb-ade1-4abe-9678-1ea486495ed5,Michael Ayala,67,192389.42,Real Estate,1656.94,674.29,Good,False,296.99,2021-07-28,0.5930510459038951,191715.13,0,296.99
90d6ef9a-9a28-4cd6-854f-bb00c5f14bc6,Debra Ward,25,43751.16,Real Estate,2205.82,1622.94,Excellent,True,446.15,2023-06-12,0.2642464026983163,42128.22,1,446.15
1d8bf7d5-4fbf-41b8-8977-9d14d166b007,Vickie Ware,75,193418.67,ETFs,3484.53,892.79,Excellent,False,249.14,2023-01-25,0.74378467110342,192525.88,0,249.14
6afa742c-0e5c-4896-a992-7b7f116e859f,Christopher Gonzales,80,72177.95,Stocks,4382.88,2260.25,Excellent,True,314.36,2024-01-26,0.4843002774431424,69917.7,1,314.36
0991a9f1-c12b-482f-a855-f1f155d9fe7d,Lisa Le DVM,76,31815.91,Stocks,4336.76,2124.94,Poor,True,235.58,2021-12-14,0.510016694490818,29690.97,1,235.58
1510e839-8776-4eef-8f0c-968c2e2ba302,Julie Serrano,58,157873.48,Mutual Funds,3694.24,2165.44,Good,True,424.09,2023-03-07,0.41383342717311267,155708.04,1,424.09
763e742f-52d9-4eac-9db4-979f264c0ec3,Cheyenne Haley,35,125570.02,Stocks,1155.32,2823.01,Good,True,187.83,2021-08-12,-1.443487518609563,122747.01000000001,1,187.83
4fbfb623-f225-490d-8b3a-df57cf194791,Manuel Patel,34,103782.24,Bonds,2658.73,2245.61,Excellent,False,113.48,2023-06-23,0.15538245703775858,101536.63,0,113.48
088b609b-d7fe-410a-b133-cf3d3c4cda83,Laura Manning,25,100858.11,ETFs,3318.98,1438.2,Average,False,110.31,2022-01-18,0.5666740986688681,99419.91,0,110.31
e093c734-9444-466e-ac73-5f13d11ed36d,Travis Lopez,36,88062.37,Stocks,4648.12,1171.9,Excellent,True,494.08,2021-10-20,0.7478765608461055,86890.47,1,494.08
2325a21a-bad9-4372-bfc9-acedd904dc94,Christopher Martin,27,119374.84,Mutual Funds,3748.26,1588.82,Poor,True,120.5,2021-07-10,0.5761179854118978,117786.01999999999,1,120.5
654e3b46-dd92-4bfc-bbc7-1d50bd1138ac,Kevin Kennedy,22,26887.38,Real Estate,3654.21,1413.33,Poor,False,199.8,2022-10-27,0.6132324086464653,25474.050000000003,0,199.8
1eba8f3e-85af-4d3c-bb60-60eb992a01e6,Roy Reilly,51,176725.57,Mutual Funds,3770.09,1423.98,Average,True,422.64,2021-09-03,0.6222954889671068,175301.59,1,422.64
1bd9d2de-94e9-4ace-8547-d863172796cb,Jordan Perkins,63,117725.96,Stocks,4612.32,1484.58,Excellent,False,109.09,2021-10-08,0.6781272765116036,116241.38,0,109.09
5e4dbdcc-ea07-4238-b29f-0b60b3b9b56d,Courtney Garrett,62,140783.19,Stocks,3740.84,959.82,Excellent,True,220.27,2023-12-11,0.7434212636733996,139823.37,1,220.27
3b6c46ba-0096-419d-bcad-48b6eed282b0,James Vargas,24,194299.14,Stocks,1481.95,1358.05,Average,False,113.32,2024-01-15,0.08360605958365673,192941.09000000003,0,113.32
076c2e25-4ae8-40a3-85a5-d5617e8b06b7,Tricia Moody,60,189678.03,ETFs,2335.48,1387.95,Poor,False,219.41,2021-07-14,0.4057110315652457,188290.08,0,219.41
38be4c62-ff18-4685-a124-c67acdda789a,Jacob English,42,108301.61,Bonds,2209.11,1712.65,Average,False,373.19,2021-11-16,0.22473303728650906,106588.96,0,373.19
dbcaae20-0479-4cb4-b7e9-38611499d2b8,Sierra Warner,72,117576.83,Bonds,1928.77,2135.36,Average,False,57.8,2024-01-10,-0.10710971240738924,115441.47,0,57.8
dc35221d-f4fc-4002-a2ed-3ef612582d1a,Isaac Hurst,75,83529.91,ETFs,2647.5,788.72,Excellent,False,199.44,2023-09-25,0.7020887629839471,82741.19,0,199.44
c9f07749-bf99-4bc4-80c3-b1ae7d2c409a,Katherine Roberts,68,38618.6,Bonds,3249.33,1800.84,Excellent,False,422.89,2023-05-22,0.44578113026377747,36817.76,0,422.89
fe9dcb2c-219b-45c5-9eda-de4ae848acdb,Kelsey Marquez,21,179887.19,ETFs,4526.37,2558.97,Good,True,408.06,2022-01-09,0.43465293380788583,177328.22,1,408.06
417d747f-71ff-4861-b0f9-74efe0fe39b5,Christina Brown,74,197904.55,ETFs,1190.5,588.8,Poor,False,427.11,2022-02-21,0.5054178916421672,197315.75,0,427.11
f56547b6-6066-4d6e-a80c-49d51a86ccab,Brenda Oneal,49,171099.98,Mutual Funds,4505.77,2320.08,Poor,False,270.61,2023-09-06,0.4850868996864022,168779.90000000002,0,270.61
7adc3f19-d0df-4493-b797-6d4577ae6466,Melanie George,29,98826.13,ETFs,4517.13,1284.91,Good,True,490.36,2022-07-22,0.7155472612034633,97541.22,1,490.36
0a235d58-3169-4a9e-abd7-ed12d5d862cf,Jay Parks,75,168493.14,Real Estate,4941.79,1971.0,Average,False,156.96,2024-05-01,0.6011566659044597,166522.14,0,156.96
c22f7fdd-7e50-4fa1-a545-50eaf51abbaf,Judy Wyatt,55,190175.48,Real Estate,4249.91,2641.27,Excellent,False,397.0,2021-09-15,0.37851154495036365,187534.21000000002,0,397.0
dee22078-ab2d-44c4-b322-bd402f8ff5cb,Michael Smith,59,162586.68,Bonds,1383.95,1598.64,Poor,False,332.9,2023-05-22,-0.15512843672097984,160988.03999999998,0,332.9
aa3c6083-4762-4d1a-97e9-807894af1912,Charles Sanchez,54,67045.88,Mutual Funds,1587.68,1611.44,Excellent,False,293.43,2022-01-25,-0.014965232288622387,65434.44,0,293.43
76613839-7e3c-43a0-9278-54b1b23770f8,Megan Collins,39,154095.3,Real Estate,4352.49,1108.4,Poor,True,311.43,2021-11-06,0.7453411725242333,152986.9,1,311.43
be310970-46c5-408c-a9ec-7cce3af83472,Matthew Williams,57,192659.4,Mutual Funds,1233.74,1946.2,Average,True,163.59,2023-12-16,-0.57747985799277,190713.19999999998,1,163.59
862934fb-2712-4b27-810c-e1a81eba074a,Jennifer Ward,49,120784.53,ETFs,2523.71,689.04,Average,True,95.89,2023-11-10,0.7269733844221404,120095.49,1,95.89
6f50449f-c827-4774-bc83-7399cc181016,Zachary Cook,70,81823.48,ETFs,4239.05,1002.62,Good,False,485.65,2022-01-10,0.7634800250056027,80820.86,0,485.65
26d23015-c3e0-4843-84d6-a16b02ce3fb3,Paul Rodriguez,18,112698.84,Stocks,4190.35,1181.44,Excellent,False,335.58,2021-10-28,0.7180569642153997,111517.4,0,335.58
131795aa-344e-48a7-aa69-bd5a407116ab,Paul Hopkins,42,193179.7,Real Estate,1164.81,985.24,Excellent,False,410.58,2022-09-08,0.15416248143474037,192194.46000000002,0,410.58
a9409672-945d-42fd-9b94-6aff215a5037,Katrina Austin,77,94395.66,Mutual Funds,4103.92,2684.42,Good,False,399.75,2022-09-18,0.34588880874870853,91711.24,0,399.75
70f9beb0-0680-4394-98f1-309d6daae43e,Alfred Davis,27,94685.05,Mutual Funds,1220.66,2171.96,Poor,False,410.54,2023-09-05,-0.7793324922582864,92513.09,0,410.54
0669d68b-7e85-4efa-af15-3dfe9b0c87b5,Melanie Castro,47,134286.33,Bonds,2746.02,2660.14,Good,False,390.3,2023-02-18,0.031274353427870195,131626.18999999997,0,390.3
91cc8300-c948-46e9-94f4-8da7933e3709,Thomas Marks,43,103065.88,Mutual Funds,2512.96,2279.62,Poor,True,409.25,2021-05-26,0.09285464153826568,100786.26000000001,1,409.25
e2e6d73f-5dde-4b90-b7c8-612f894c83a0,Jeremy Nash,55,112376.85,ETFs,4303.4,2057.06,Excellent,True,346.18,2024-02-02,0.5219919133708231,110319.79000000001,1,346.18
8a6a6f4a-3f52-479c-bb8e-1d25b2eb32f6,Michael Adams,50,66433.99,Stocks,2012.33,2123.94,Excellent,True,250.19,2022-08-05,-0.055463070172387295,64310.05,1,250.19
6c362f1f-bb30-4754-9d7f-558777ad2cf5,Teresa Leblanc,51,117432.9,Real Estate,4074.69,2752.67,Excellent,False,239.85,2022-08-28,0.3244467677295696,114680.23,0,239.85
2ba74d3b-9f1e-4689-8852-52ddef6985ac,Luke Taylor MD,74,173113.11,Stocks,2587.13,2564.01,Good,True,141.71,2022-10-10,0.008936543583043716,170549.09999999998,1,141.71
b32b0803-ed31-4129-b74c-cd4321a49ccc,Ronald Spencer,23,55137.82,Bonds,2045.63,2239.01,Excellent,False,356.14,2023-03-03,-0.09453322448341103,52898.81,0,356.14
063ca4d0-369d-46c6-81e9-a6a901c5da97,Bridget Bruce,59,100354.64,Stocks,1507.73,2044.43,Excellent,True,478.98,2023-01-25,-0.35596559065615196,98310.21,1,478.98
021353c8-6fe1-4201-8fbf-11ecb3b744a1,Jennifer Benitez,28,86244.3,Bonds,3893.89,2794.59,Average,True,478.95,2022-01-31,0.28231408694133625,83449.71,1,478.95
79f0f647-306d-4e61-952c-894a8f2182e7,Susan Williamson,49,47568.87,Mutual Funds,1039.05,2048.44,Average,False,260.99,2024-05-03,-0.97145469419181,45520.43,0,260.99
e8719799-0805-4aa9-8fd5-170a7baf40f4,Tina Lee,38,27625.84,Mutual Funds,3540.71,1373.26,Good,True,345.35,2024-01-13,0.6121512352042386,26252.58,1,345.35
710ee5a7-05c6-4f43-bbad-e0e2822385be,Alexandra Williams,67,66345.13,Mutual Funds,1490.15,984.37,Average,True,240.29,2022-10-02,0.3394154950843875,65360.76,1,240.29
a508a4d3-94de-43b3-bf4f-fe01109638ca,Tammy Gibson,64,177531.03,Stocks,3502.22,2858.48,Poor,False,181.38,2022-12-03,0.1838091267824408,174672.55,0,181.38
d21e2edb-8c6b-491d-9371-01e07ffd2a72,Miss Jessica Nelson MD,77,100482.25,ETFs,1192.96,2381.29,Poor,True,424.49,2022-01-23,-0.9961188975321887,98100.96,1,424.49
2fea44f1-da38-47c6-9e22-199c7124221a,Richard Foster,40,55729.69,Bonds,4951.27,1947.48,Good,True,93.23,2024-02-05,0.6066706117824316,53782.21,1,93.23
823a6605-decf-4587-ae9d-2e69f7797684,Walter Mcdonald,23,168916.67,Bonds,1906.73,1183.68,Excellent,False,469.3,2021-10-28,0.37920943185453626,167732.99000000002,0,469.3
f53381d9-fd94-45dc-bf98-a5f004faa3d0,Leah Williams,47,80139.62,ETFs,4933.72,2976.31,Average,True,412.04,2024-05-17,0.39674120136529845,77163.31,1,412.04
e8c852b1-83df-451b-892f-fe05be5cda2b,Andrew Simon,44,130148.88,Mutual Funds,1611.94,2203.77,Poor,False,136.94,2024-01-15,-0.3671538642877526,127945.11,0,136.94
7524a747-12e8-4328-9bc0-83304cbed505,Lauren Young,51,83882.7,ETFs,1322.67,1419.69,Average,True,86.74,2024-01-08,-0.07335162965819136,82463.01,1,86.74
e70c8425-f678-4b32-94b7-016be404b217,Kimberly Owen,39,125652.27,ETFs,3063.14,1317.52,Poor,False,124.89,2023-09-16,0.5698792742088183,124334.75,0,124.89
2b5b108f-5340-41a3-8f22-5b9079796b3c,Nicole Phillips,35,155997.52,Bonds,2708.04,1050.94,Average,False,366.27,2021-07-12,0.6119185831819323,154946.58,0,366.27
0af11c32-a69f-47bc-b5f2-7b03a21573dd,Brandon Clark,76,148929.92,Bonds,2367.08,1172.8,Poor,True,312.16,2023-07-06,0.504537235750376,147757.12000000002,1,312.16
f8fd96f4-d622-41a8-8961-44f4bd3f9823,Michelle Ballard,69,106145.22,Mutual Funds,2323.11,1316.82,Poor,True,442.67,2024-05-02,0.43316502447150596,104828.4,1,442.67
c1825202-2dea-4770-b625-b704f08a0962,Travis Patterson,41,74703.09,Stocks,3725.36,837.47,Good,True,388.28,2023-03-12,0.7751975647991067,73865.62,1,388.28
0126dcca-8e3a-4c61-b2c0-684097e57686,Daniel Johnson,57,54631.76,Bonds,3839.38,2029.55,Excellent,False,335.59,2023-10-23,0.4713860050320625,52602.21,0,335.59
1b35cdd7-ff8d-4501-8103-4d57a2eb4fee,Grant James,21,65785.79,Real Estate,4359.06,2340.26,Excellent,True,151.73,2022-02-10,0.4631273714975247,63445.52999999999,1,151.73
8586e15d-04d8-47dc-a746-a5d41ab5e857,David Smith,37,120169.71,ETFs,3079.82,2909.06,Excellent,True,177.29,2023-04-10,0.0554447987220033,117260.65000000001,1,177.29
b81a28a8-7ce1-4b89-b807-9cc60f9e5c0e,Paul Sheppard,40,170548.86,Mutual Funds,4796.52,2218.82,Poor,True,113.44,2022-01-18,0.5374104559138709,168330.03999999998,1,113.44
3ca6693b-d541-46f0-aff6-88670a1a8366,Darrell Perez,47,121509.48,Real Estate,3482.78,1562.86,Average,True,316.78,2022-08-07,0.5512607744388104,119946.62,1,316.78
90df523c-617e-4e76-ae3d-1d52ad96d88f,Mary Robles,57,168687.71,Stocks,3098.86,1615.77,Excellent,True,447.98,2022-08-07,0.4785921274275056,167071.94,1,447.98
744cb794-fd84-4114-882c-194a831e6f5d,Corey Johnson,78,75463.68,Stocks,1802.39,2347.69,Excellent,True,184.7,2023-04-15,-0.30254273492418393,73115.98999999999,1,184.7
6f0ab2b8-e003-4a1a-950f-88b33b8fd108,Kathleen Soto,64,145888.96,Stocks,2789.92,1500.66,Average,True,479.21,2021-06-05,0.4621136089923725,144388.3,1,479.21
df37e826-bd57-4524-bf5d-0ffbf0ced6ea,Stephen Bailey,80,146291.63,Real Estate,2736.85,2582.97,Excellent,False,296.15,2023-08-26,0.05622522242724304,143708.66,0,296.15
10788611-4745-4ae1-9500-235aee52152b,Andrew Nelson,42,156897.98,Bonds,3933.57,957.34,Average,True,95.62,2021-12-03,0.7566231184394837,155940.64,1,95.62
1521cf7b-4af4-4d77-9793-ee7f907b9788,Mary Rodriguez,40,135516.97,ETFs,3060.63,2411.93,Poor,False,150.9,2023-10-01,0.2119498273231329,133105.04,0,150.9
6fb0027c-d930-4d78-b094-d47fa5bbf8cc,Katelyn Haynes,31,88585.65,Real Estate,2029.95,1817.76,Good,True,196.43,2023-10-31,0.10452966821842904,86767.89,1,196.43
d526e5c3-52ea-4ef4-abfe-994c562373ed,Nicole Rocha,67,100221.51,Stocks,2146.96,1166.49,Poor,True,379.16,2023-10-06,0.45667827998658567,99055.01999999999,1,379.16
b18c87c6-5083-4165-8609-b170ec00aa69,Michael Duncan,43,141247.94,Bonds,1962.43,828.47,Poor,True,165.43,2021-06-17,0.5778346234005799,140419.47,1,165.43
